sub_id,trial,img,illum,rg,by,lighter_darker,bkgd,mean_l,mean_a,mean_b,max_l,max_a,max_b,mean_ratio_l,mean_ratio_m,mean_ratio_s,std_ratio_l,std_ratio_m,std_ratio_s,lrc,redness,wpld,wprg,wpyv,gwld,gwrg,gwyv,gwl,gwa,gwb,hv,mean_cone_l,mean_cone_m,mean_cone_s,sd_cone_l,sd_cone_m,sd_cone_s,rmc_l,rmc_m,rmc_s,rsd_l,rsd_m,rsd_s,wpL,wpA,wpB
05,3,1,red,1,2,lighter,voronoi_green,59.2689987,-42.8317561,27.4086929,69.2181216,-48.8322119,31.9413373,0.6136069,0.7180828,0.2718941,0.6164417,0.7235845,0.2757462,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
05,4,1,red,1,2,lighter,voronoi_green,76.1988187,-61.6890212,16.2951063,88.3703888,-70.5153467,19.8501115,1.1033748,1.3768678,0.7487778,1.1069181,1.3847350,0.7536915,0.23821,-0.3476,0.5208,0.077882,-0.48648,-0.93213,-0.05759,-0.044478,15.8444,-30.8237,11.3851,0.023273,0.0062325,0.0068822,0.0013424,0.012457,0.013112,0.0028739,0.47881,0.58704,0.29919,0.8018,0.98108,0.52748,89.8778,-4.6547,18.8289
05,1,2,red,1,2,lighter,voronoi_green_brighter,65.7876304,-47.8036647,25.7023036,76.5958117,-54.5412535,30.1613830,0.7840000,0.9293512,0.3908372,0.7873565,0.9360122,0.3954017,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
05,2,2,red,1,2,lighter,voronoi_green_brighter,66.7941773,-43.4137603,30.2884044,77.7379469,-49.5158173,35.2937993,0.8217501,0.9466508,0.3607660,0.8255120,0.9538553,0.3658095,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
05,3,2,red,1,2,lighter,voronoi_green_brighter,60.2293793,-28.3282429,15.8669475,70.2913250,-32.5098248,19.0966036,0.6511460,0.7281429,0.3986257,0.6532068,0.7321517,0.4012883,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
05,4,2,red,1,2,lighter,voronoi_green_brighter,69.1638208,-49.5766408,31.3980775,80.4219941,-56.5124313,36.5735659,0.8873806,1.0424142,0.3895808,0.8914823,1.0504148,0.3951572,0.13811,-0.34988,0.55359,-0.039668,-0.53774,-0.88519,-0.10191,-0.082056,23.617,-44.9818,17.7869,0.017743,0.010471,0.011721,0.0019728,0.0147,0.015811,0.0030783,0.56317,0.69208,0.31357,0.77206,0.96507,0.45356,90.6334,-12.0446,20.7234
05,1,3,red,1,4,lighter,voronoi_red,42.5490945,-17.4677964,-20.9279512,50.2244736,-20.6346487,-22.3957596,0.2870848,0.3607230,0.4787042,0.2860327,0.3594252,0.4771579,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
05,2,3,red,1,4,lighter,voronoi_red,41.8635401,-25.8523035,-12.1342744,49.4684159,-30.0166093,-12.5525440,0.2743602,0.3478365,0.3688423,0.2740162,0.3477396,0.3682858,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
05,3,3,red,1,4,lighter,voronoi_red,32.0685321,-10.8506163,-13.1045551,38.3785694,-12.8770239,-13.8142194,0.1619052,0.1924819,0.2335081,0.1615333,0.1920448,0.2329301,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
05,4,3,red,1,4,lighter,voronoi_red,46.9930182,-18.1186602,-19.6157369,55.2563165,-21.3675607,-20.8436862,0.3596230,0.4433685,0.5569890,0.3585541,0.4421058,0.5553590,-0.047942,-0.27352,0.50625,-0.37725,-0.073328,-0.96528,-0.0070242,0.025847,9.6537,4.3606,-8.8558,0.16825,0.0035727,0.003151,0.0028089,0.0091551,0.0091888,0.005171,0.18429,0.36992,0.39486,0.4121,0.90917,0.65707,89.5392,-23.0364,2.6091
05,1,4,red,1,4,lighter,voronoi_red_brighter,47.7831073,-41.9183905,-19.7768008,56.1541980,-48.5576923,-21.0145536,0.3535496,0.4950699,0.5758035,0.3524888,0.4942398,0.5744043,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
05,2,4,red,1,4,lighter,voronoi_red_brighter,45.7991107,-16.0082066,-17.9670440,53.9086794,-18.9217638,-19.0167134,0.3417086,0.4139417,0.5099267,0.3408227,0.4128960,0.5085649,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
05,3,4,red,1,4,lighter,voronoi_red_brighter,43.3696644,-12.5040440,-15.6262924,51.1637646,-14.8688778,-16.4356394,0.3060307,0.3605801,0.4337142,0.3053767,0.3598100,0.4326525,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
05,4,4,red,1,4,lighter,voronoi_red_brighter,52.8495227,-21.5135512,-23.2045347,61.8781251,-25.3450796,-24.7610379,0.4666505,0.5855722,0.7553555,0.4650810,0.5837080,0.7530454,-0.11596,-0.29396,0.53822,-0.11731,-0.11325,-0.94322,-0.024184,0.051512,14.3063,2.2351,-13.6851,0.13865,0.0056828,0.0054188,0.0049891,0.011144,0.011687,0.0068257,0.21674,0.44164,0.44729,0.44389,0.94295,0.65175,90.2807,-8.4966,4.0038
